StateName,Date,Value
IA,2019-06-30,236.3125
ID,2019-06-30,300.61538461538464
IL,2019-06-30,792.9629629629629
IN,2019-06-30,220.30555555555554
KS,2019-06-30,127.78947368421052
KY,2019-06-30,247.57894736842104
LA,2019-06-30,281.52941176470586
MA,2019-06-30,1860.0
MD,2019-06-30,957.8333333333334
ME,2019-06-30,510.25
MI,2019-06-30,523.4516129032259
MN,2019-06-30,471.85714285714283
MO,2019-06-30,494.16
MS,2019-06-30,148.25
MT,2019-06-30,248.71428571428572
NC,2019-06-30,430.05405405405406
ND,2019-06-30,182.83333333333334
NE,2019-06-30,241.45454545454547
NH,2019-06-30,341.1666666666667
NJ,2019-06-30,465.5
NM,2019-06-30,172.0
NV,2019-06-30,794.125
NY,2019-06-30,1245.6538461538462
OH,2019-06-30,395.04347826086956
OK,2019-06-30,263.8
OR,2019-06-30,449.10526315789474
PA,2019-06-30,607.5294117647059
RI,2019-06-30,2376.0
SC,2019-06-30,642.0714285714286
SD,2019-06-30,156.57142857142858
TN,2019-06-30,415.8076923076923
TX,2019-06-30,657.3050847457627
UT,2019-06-30,624.8888888888889
VA,2019-06-30,1307.7142857142858
VT,2019-06-30,178.0
WA,2019-06-30,630.0526315789474
WI,2019-06-30,319.04347826086956
WV,2019-06-30,125.85714285714286
WY,2019-06-30,98.22222222222223
AK,2019-07-31,342.6666666666667
AL,2019-07-31,326.0
AR,2019-07-31,199.7058823529412
AZ,2019-07-31,1025.7272727272727
CA,2019-07-31,1190.7941176470588
CO,2019-07-31,764.3125
CT,2019-07-31,1108.0
DE,2019-07-31,563.0
FL,2019-07-31,1426.107142857143
GA,2019-07-31,456.6756756756757
HI,2019-07-31,445.5
IA,2019-07-31,229.75
ID,2019-07-31,294.7692307692308
IL,2019-07-31,744.4814814814815
IN,2019-07-31,224.97222222222223
KS,2019-07-31,123.0
KY,2019-07-31,251.05263157894737
LA,2019-07-31,270.3529411764706
MA,2019-07-31,1716.8333333333333
MD,2019-07-31,878.5
ME,2019-07-31,540.5
MI,2019-07-31,536.1935483870968
MN,2019-07-31,466.85714285714283
MO,2019-07-31,477.48
MS,2019-07-31,145.3125
MT,2019-07-31,249.71428571428572
NC,2019-07-31,415.27027027027026
ND,2019-07-31,175.83333333333334
NE,2019-07-31,235.72727272727272
NH,2019-07-31,349.1666666666667
NJ,2019-07-31,432.0
NM,2019-07-31,170.625
